Parcel_ID,O_zone,D_zone,CEP,Network,Type
51791,450,2668,PostNL,conventional,tour-based
51791,2668,850,PostNL,conventional,tour-based
51804,120,3362,UPS,conventional,tour-based
51804,3362,850,UPS,conventional,tour-based
51819,661,2668,PostNL,conventional,tour-based
51819,2668,851,PostNL,conventional,tour-based
51822,136,2668,PostNL,conventional,tour-based
51822,2668,851,PostNL,conventional,tour-based
51844,906,1008,DHL,conventional,tour-based
51844,1008,852,DHL,conventional,tour-based
51853,66,2668,PostNL,conventional,tour-based
51853,2668,852,PostNL,conventional,tour-based
51911,250,4604,DPD,conventional,tour-based
51911,4604,854,DPD,conventional,tour-based
51947,606,2668,PostNL,conventional,tour-based
51947,2668,855,PostNL,conventional,tour-based
51951,75,3362,UPS,conventional,tour-based
51951,3362,855,UPS,conventional,tour-based
51957,268,2668,PostNL,conventional,tour-based
51957,2668,858,PostNL,conventional,tour-based
51984,774,2668,PostNL,conventional,tour-based
51984,2668,859,PostNL,conventional,tour-based
51993,163,1008,DHL,conventional,tour-based
51993,1008,860,DHL,conventional,tour-based
51999,1065,4604,DPD,conventional,tour-based
51999,4604,860,DPD,conventional,tour-based
52000,318,4604,DPD,conventional,tour-based
52000,4604,860,DPD,conventional,tour-based
52008,98,2668,PostNL,conventional,tour-based
52008,2668,860,PostNL,conventional,tour-based
52025,69,2668,PostNL,conventional,tour-based
52025,2668,860,PostNL,conventional,tour-based
52051,111,1008,DHL,conventional,tour-based
52051,1008,861,DHL,conventional,tour-based
52053,602,1044,DHL,conventional,tour-based
52053,1044,1008,DHL,conventional,consolidated
52053,1008,861,DHL,conventional,tour-based
52064,343,4137,FedEx,conventional,tour-based
52064,4137,861,FedEx,conventional,tour-based
52099,591,2668,PostNL,conventional,tour-based
52099,2668,861,PostNL,conventional,tour-based
52111,801,2668,PostNL,conventional,tour-based
52111,2668,861,PostNL,conventional,tour-based
52180,465,2668,PostNL,conventional,tour-based
52180,2668,862,PostNL,conventional,tour-based
52205,202,1008,DHL,conventional,tour-based
52205,1008,863,DHL,conventional,tour-based
52226,683,4137,FedEx,conventional,tour-based
52226,4137,863,FedEx,conventional,tour-based
52227,568,5514,GLS,conventional,tour-based
52227,5514,863,GLS,conventional,tour-based
52268,650,2668,PostNL,conventional,tour-based
52268,2668,863,PostNL,conventional,tour-based
52324,674,5514,GLS,conventional,tour-based
52324,5514,864,GLS,conventional,tour-based
52343,567,2668,PostNL,conventional,tour-based
52343,2668,864,PostNL,conventional,tour-based
52347,522,2668,PostNL,conventional,tour-based
52347,2668,864,PostNL,conventional,tour-based
52397,627,2668,PostNL,conventional,tour-based
52397,2668,865,PostNL,conventional,tour-based
52441,691,2668,PostNL,conventional,tour-based
52441,2668,866,PostNL,conventional,tour-based
52487,270,1044,DHL,conventional,tour-based
52487,1044,1008,DHL,conventional,consolidated
52487,1008,867,DHL,conventional,tour-based
52495,666,4604,DPD,conventional,tour-based
52495,4604,867,DPD,conventional,tour-based
52502,376,5514,GLS,conventional,tour-based
52502,5514,867,GLS,conventional,tour-based
52521,1028,2668,PostNL,conventional,tour-based
52521,2668,867,PostNL,conventional,tour-based
52571,483,2668,PostNL,conventional,tour-based
52571,2668,868,PostNL,conventional,tour-based
52651,127,2668,PostNL,conventional,tour-based
52651,2668,869,PostNL,conventional,tour-based
52705,344,1044,DHL,conventional,tour-based
52705,1044,1008,DHL,conventional,consolidated
52705,1008,872,DHL,conventional,tour-based
52708,911,1008,DHL,conventional,tour-based
52708,1008,872,DHL,conventional,tour-based
52725,424,4137,FedEx,conventional,tour-based
52725,4137,872,FedEx,conventional,tour-based
52732,155,2668,PostNL,conventional,tour-based
52732,2668,872,PostNL,conventional,tour-based
52791,742,3362,UPS,conventional,tour-based
52791,3362,872,UPS,conventional,tour-based
52795,311,3362,UPS,conventional,tour-based
52795,3362,872,UPS,conventional,tour-based
52832,217,2668,PostNL,conventional,tour-based
52832,2668,873,PostNL,conventional,tour-based
52837,683,2668,PostNL,conventional,tour-based
52837,2668,873,PostNL,conventional,tour-based
52938,731,2668,PostNL,conventional,tour-based
52938,2668,874,PostNL,conventional,tour-based
52963,512,1044,DHL,conventional,tour-based
52963,1044,1008,DHL,conventional,consolidated
52963,1008,875,DHL,conventional,tour-based
52985,252,4604,DPD,conventional,tour-based
52985,4604,875,DPD,conventional,tour-based
52996,488,4137,FedEx,conventional,tour-based
52996,4137,875,FedEx,conventional,tour-based
53004,606,2668,PostNL,conventional,tour-based
53004,2668,875,PostNL,conventional,tour-based
53092,479,4604,DPD,conventional,tour-based
53092,4604,876,DPD,conventional,tour-based
53095,332,4604,DPD,conventional,tour-based
53095,4604,876,DPD,conventional,tour-based
53144,522,2668,PostNL,conventional,tour-based
53144,2668,876,PostNL,conventional,tour-based
53165,241,1044,DHL,conventional,tour-based
53165,1044,1008,DHL,conventional,consolidated
53165,1008,877,DHL,conventional,tour-based
53174,202,2668,PostNL,conventional,tour-based
53174,2668,877,PostNL,conventional,tour-based
53193,523,1044,DHL,conventional,tour-based
53193,1044,1008,DHL,conventional,consolidated
53193,1008,878,DHL,conventional,tour-based
53224,483,2662,DHL,conventional,tour-based
53224,2662,1008,DHL,conventional,consolidated
53224,1008,878,DHL,conventional,tour-based
53225,612,1044,DHL,conventional,tour-based
53225,1044,1008,DHL,conventional,consolidated
53225,1008,878,DHL,conventional,tour-based
53238,619,4604,DPD,conventional,tour-based
53238,4604,878,DPD,conventional,tour-based
53247,369,4604,DPD,conventional,tour-based
53247,4604,878,DPD,conventional,tour-based
53259,9,5514,GLS,conventional,tour-based
53259,5514,878,GLS,conventional,tour-based
53265,262,2668,PostNL,conventional,tour-based
53265,2668,878,PostNL,conventional,tour-based
53273,807,2668,PostNL,conventional,tour-based
53273,2668,878,PostNL,conventional,tour-based
53274,267,2668,PostNL,conventional,tour-based
53274,2668,878,PostNL,conventional,tour-based
53309,317,2668,PostNL,conventional,tour-based
53309,2668,878,PostNL,conventional,tour-based
53326,394,2668,PostNL,conventional,tour-based
53326,2668,878,PostNL,conventional,tour-based
53333,88,2668,PostNL,conventional,tour-based
53333,2668,878,PostNL,conventional,tour-based
53337,859,2668,PostNL,conventional,tour-based
53337,2668,878,PostNL,conventional,tour-based
53371,469,1044,DHL,conventional,tour-based
53371,1044,1008,DHL,conventional,consolidated
53371,1008,879,DHL,conventional,tour-based
53392,267,2668,PostNL,conventional,tour-based
53392,2668,879,PostNL,conventional,tour-based
53406,663,2668,PostNL,conventional,tour-based
53406,2668,879,PostNL,conventional,tour-based
53411,613,3362,UPS,conventional,tour-based
53411,3362,879,UPS,conventional,tour-based
53418,624,4604,DPD,conventional,tour-based
53418,4604,880,DPD,conventional,tour-based
53438,635,2668,PostNL,conventional,tour-based
53438,2668,882,PostNL,conventional,tour-based
53448,246,2668,PostNL,conventional,tour-based
53448,2668,882,PostNL,conventional,tour-based
53458,528,1044,DHL,conventional,tour-based
53458,1044,1008,DHL,conventional,consolidated
53458,1008,883,DHL,conventional,tour-based
53477,332,2668,PostNL,conventional,tour-based
53477,2668,883,PostNL,conventional,tour-based
53483,83,2668,PostNL,conventional,tour-based
53483,2668,883,PostNL,conventional,tour-based
53489,693,2668,PostNL,conventional,tour-based
53489,2668,883,PostNL,conventional,tour-based
53496,1053,2668,PostNL,conventional,tour-based
53496,2668,883,PostNL,conventional,tour-based
53497,210,2668,PostNL,conventional,tour-based
53497,2668,883,PostNL,conventional,tour-based
53502,803,3362,UPS,conventional,tour-based
53502,3362,883,UPS,conventional,tour-based
53600,511,4604,DPD,conventional,tour-based
53600,4604,885,DPD,conventional,tour-based
53622,680,2668,PostNL,conventional,tour-based
53622,2668,885,PostNL,conventional,tour-based
53630,485,2668,PostNL,conventional,tour-based
53630,2668,885,PostNL,conventional,tour-based
53678,465,2668,PostNL,conventional,tour-based
53678,2668,885,PostNL,conventional,tour-based
53763,579,5514,GLS,conventional,tour-based
53763,5514,886,GLS,conventional,tour-based
53800,35,2668,PostNL,conventional,tour-based
53800,2668,886,PostNL,conventional,tour-based
53823,702,2668,PostNL,conventional,tour-based
53823,2668,886,PostNL,conventional,tour-based
53854,695,3362,UPS,conventional,tour-based
53854,3362,886,UPS,conventional,tour-based
53856,49,3362,UPS,conventional,tour-based
53856,3362,886,UPS,conventional,tour-based
53857,658,3362,UPS,conventional,tour-based
53857,3362,886,UPS,conventional,tour-based
53867,951,3362,UPS,conventional,tour-based
53867,3362,886,UPS,conventional,tour-based
53962,293,2668,PostNL,conventional,tour-based
53962,2668,888,PostNL,conventional,tour-based
53974,877,1008,DHL,conventional,tour-based
53974,1008,889,DHL,conventional,tour-based
53996,872,2668,PostNL,conventional,tour-based
53996,2668,889,PostNL,conventional,tour-based
54008,731,2662,DHL,conventional,tour-based
54008,2662,1008,DHL,conventional,consolidated
54008,1008,890,DHL,conventional,tour-based
54035,932,2668,PostNL,conventional,tour-based
54035,2668,890,PostNL,conventional,tour-based
54076,146,4604,DPD,conventional,tour-based
54076,4604,892,DPD,conventional,tour-based
54103,20,2668,PostNL,conventional,tour-based
54103,2668,892,PostNL,conventional,tour-based
54123,641,1044,DHL,conventional,tour-based
54123,1044,1008,DHL,conventional,consolidated
54123,1008,894,DHL,conventional,tour-based
54128,1047,1044,DHL,conventional,tour-based
54128,1044,1008,DHL,conventional,consolidated
54128,1008,895,DHL,conventional,tour-based
54156,429,5514,GLS,conventional,tour-based
54156,5514,895,GLS,conventional,tour-based
54211,991,1044,DHL,conventional,tour-based
54211,1044,896,DHL,conventional,tour-based
54224,432,2662,DHL,conventional,tour-based
54224,2662,1044,DHL,conventional,consolidated
54224,1044,896,DHL,conventional,tour-based
54251,327,2668,PostNL,conventional,tour-based
54251,2668,896,PostNL,conventional,tour-based
54260,461,2668,PostNL,conventional,tour-based
54260,2668,896,PostNL,conventional,tour-based
54296,869,2668,PostNL,conventional,tour-based
54296,2668,896,PostNL,conventional,tour-based
54309,15,1008,DHL,conventional,tour-based
54309,1008,1044,DHL,conventional,consolidated
54309,1044,897,DHL,conventional,tour-based
54342,722,2668,PostNL,conventional,tour-based
54342,2668,897,PostNL,conventional,tour-based
54344,282,2668,PostNL,conventional,tour-based
54344,2668,897,PostNL,conventional,tour-based
54353,663,2668,PostNL,conventional,tour-based
54353,2668,897,PostNL,conventional,tour-based
54432,579,2668,PostNL,conventional,tour-based
54432,2668,899,PostNL,conventional,tour-based
54477,201,2668,PostNL,conventional,tour-based
54477,2668,900,PostNL,conventional,tour-based
54498,537,2668,PostNL,conventional,tour-based
54498,2668,900,PostNL,conventional,tour-based
54510,416,3362,UPS,conventional,tour-based
54510,3362,900,UPS,conventional,tour-based
54534,678,4604,DPD,conventional,tour-based
54534,4604,901,DPD,conventional,tour-based
54538,675,4604,DPD,conventional,tour-based
54538,4604,901,DPD,conventional,tour-based
54573,572,2668,PostNL,conventional,tour-based
54573,2668,901,PostNL,conventional,tour-based
54611,113,2668,PostNL,conventional,tour-based
54611,2668,902,PostNL,conventional,tour-based
54612,435,2668,PostNL,conventional,tour-based
54612,2668,902,PostNL,conventional,tour-based
54632,208,1008,DHL,conventional,tour-based
54632,1008,1044,DHL,conventional,consolidated
54632,1044,903,DHL,conventional,tour-based
54703,866,3362,UPS,conventional,tour-based
54703,3362,903,UPS,conventional,tour-based
54711,49,1008,DHL,conventional,tour-based
54711,1008,904,DHL,conventional,tour-based
54715,540,1044,DHL,conventional,tour-based
54715,1044,1008,DHL,conventional,consolidated
54715,1008,904,DHL,conventional,tour-based
54753,143,3362,UPS,conventional,tour-based
54753,3362,904,UPS,conventional,tour-based
54778,561,2668,PostNL,conventional,tour-based
54778,2668,905,PostNL,conventional,tour-based
54816,155,4604,DPD,conventional,tour-based
54816,4604,906,DPD,conventional,tour-based
54847,611,2668,PostNL,conventional,tour-based
54847,2668,906,PostNL,conventional,tour-based
54853,99,2668,PostNL,conventional,tour-based
54853,2668,906,PostNL,conventional,tour-based
54858,29,2668,PostNL,conventional,tour-based
54858,2668,906,PostNL,conventional,tour-based
54867,313,2668,PostNL,conventional,tour-based
54867,2668,906,PostNL,conventional,tour-based
54942,459,2668,PostNL,conventional,tour-based
54942,2668,907,PostNL,conventional,tour-based
54943,203,2668,PostNL,conventional,tour-based
54943,2668,907,PostNL,conventional,tour-based
55002,279,1044,DHL,conventional,tour-based
55002,1044,1008,DHL,conventional,consolidated
55002,1008,908,DHL,conventional,tour-based
55020,413,4137,FedEx,conventional,tour-based
55020,4137,908,FedEx,conventional,tour-based
55021,291,5514,GLS,conventional,tour-based
55021,5514,908,GLS,conventional,tour-based
55042,162,2668,PostNL,conventional,tour-based
55042,2668,908,PostNL,conventional,tour-based
55048,377,2668,PostNL,conventional,tour-based
55048,2668,908,PostNL,conventional,tour-based
55071,886,4604,DPD,conventional,tour-based
55071,4604,909,DPD,conventional,tour-based
55096,433,2668,PostNL,conventional,tour-based
55096,2668,909,PostNL,conventional,tour-based
55099,303,2668,PostNL,conventional,tour-based
55099,2668,909,PostNL,conventional,tour-based
55163,1033,2668,PostNL,conventional,tour-based
55163,2668,911,PostNL,conventional,tour-based
55232,406,2668,PostNL,conventional,tour-based
55232,2668,913,PostNL,conventional,tour-based
55233,691,2668,PostNL,conventional,tour-based
55233,2668,913,PostNL,conventional,tour-based
55286,383,2668,PostNL,conventional,tour-based
55286,2668,914,PostNL,conventional,tour-based
55297,270,2668,PostNL,conventional,tour-based
55297,2668,914,PostNL,conventional,tour-based
55313,384,2668,PostNL,conventional,tour-based
55313,2668,914,PostNL,conventional,tour-based
55317,203,2668,PostNL,conventional,tour-based
55317,2668,914,PostNL,conventional,tour-based
55328,786,1044,DHL,conventional,tour-based
55328,1044,1008,DHL,conventional,consolidated
55328,1008,915,DHL,conventional,tour-based
55331,852,5514,GLS,conventional,tour-based
55331,5514,915,GLS,conventional,tour-based
55343,863,1008,DHL,conventional,tour-based
55343,1008,917,DHL,conventional,tour-based
55344,869,1008,DHL,conventional,tour-based
55344,1008,917,DHL,conventional,tour-based
55346,156,1008,DHL,conventional,tour-based
55346,1008,917,DHL,conventional,tour-based
55347,792,1044,DHL,conventional,tour-based
55347,1044,1008,DHL,conventional,consolidated
55347,1008,917,DHL,conventional,tour-based
55348,291,4604,DPD,conventional,tour-based
55348,4604,917,DPD,conventional,tour-based
55371,417,2662,DHL,conventional,tour-based
55371,2662,1008,DHL,conventional,consolidated
55371,1008,918,DHL,conventional,tour-based
55406,261,4137,FedEx,conventional,tour-based
55406,4137,918,FedEx,conventional,tour-based
55424,571,2668,PostNL,conventional,tour-based
55424,2668,918,PostNL,conventional,tour-based
55446,49,2668,PostNL,conventional,tour-based
55446,2668,918,PostNL,conventional,tour-based
55450,809,2668,PostNL,conventional,tour-based
55450,2668,918,PostNL,conventional,tour-based
55488,448,2662,DHL,conventional,tour-based
55488,2662,1008,DHL,conventional,consolidated
55488,1008,919,DHL,conventional,tour-based
55501,432,2662,DHL,conventional,tour-based
55501,2662,1008,DHL,conventional,consolidated
55501,1008,919,DHL,conventional,tour-based
55508,521,4604,DPD,conventional,tour-based
55508,4604,919,DPD,conventional,tour-based
55535,406,2668,PostNL,conventional,tour-based
55535,2668,919,PostNL,conventional,tour-based
55540,84,2668,PostNL,conventional,tour-based
55540,2668,919,PostNL,conventional,tour-based
55591,305,1044,DHL,conventional,tour-based
55591,1044,1008,DHL,conventional,consolidated
55591,1008,920,DHL,conventional,tour-based
55595,747,4604,DPD,conventional,tour-based
55595,4604,920,DPD,conventional,tour-based
55622,731,2668,PostNL,conventional,tour-based
55622,2668,920,PostNL,conventional,tour-based
55682,519,2668,PostNL,conventional,tour-based
55682,2668,921,PostNL,conventional,tour-based
55695,690,2668,PostNL,conventional,tour-based
55695,2668,921,PostNL,conventional,tour-based
55741,564,2668,PostNL,conventional,tour-based
55741,2668,922,PostNL,conventional,tour-based
55743,796,2668,PostNL,conventional,tour-based
55743,2668,922,PostNL,conventional,tour-based
55848,210,2668,PostNL,conventional,tour-based
55848,2668,924,PostNL,conventional,tour-based
55849,952,2668,PostNL,conventional,tour-based
55849,2668,924,PostNL,conventional,tour-based
55918,918,2668,PostNL,conventional,tour-based
55918,2668,925,PostNL,conventional,tour-based
55940,614,2668,PostNL,conventional,tour-based
55940,2668,925,PostNL,conventional,tour-based
55948,1033,2668,PostNL,conventional,tour-based
55948,2668,925,PostNL,conventional,tour-based
55997,111,2668,PostNL,conventional,tour-based
55997,2668,926,PostNL,conventional,tour-based
56019,384,2668,PostNL,conventional,tour-based
56019,2668,926,PostNL,conventional,tour-based
56070,708,2668,PostNL,conventional,tour-based
56070,2668,927,PostNL,conventional,tour-based
56087,918,2668,PostNL,conventional,tour-based
56087,2668,927,PostNL,conventional,tour-based
56112,904,4604,DPD,conventional,tour-based
56112,4604,928,DPD,conventional,tour-based
56141,327,4604,DPD,conventional,tour-based
56141,4604,929,DPD,conventional,tour-based
56177,251,1008,DHL,conventional,tour-based
56177,1008,930,DHL,conventional,tour-based
56181,607,4604,DPD,conventional,tour-based
56181,4604,930,DPD,conventional,tour-based
56190,1042,2668,PostNL,conventional,tour-based
56190,2668,930,PostNL,conventional,tour-based
56203,497,2668,PostNL,conventional,tour-based
56203,2668,930,PostNL,conventional,tour-based
56222,802,2662,DHL,conventional,tour-based
56222,2662,1008,DHL,conventional,consolidated
56222,1008,931,DHL,conventional,tour-based
56253,646,2668,PostNL,conventional,tour-based
56253,2668,931,PostNL,conventional,tour-based
56254,662,2668,PostNL,conventional,tour-based
56254,2668,931,PostNL,conventional,tour-based
56275,156,2668,PostNL,conventional,tour-based
56275,2668,931,PostNL,conventional,tour-based
56291,163,1008,DHL,conventional,tour-based
56291,1008,932,DHL,conventional,tour-based
56292,531,1044,DHL,conventional,tour-based
56292,1044,1008,DHL,conventional,consolidated
56292,1008,932,DHL,conventional,tour-based
56311,831,4604,DPD,conventional,tour-based
56311,4604,932,DPD,conventional,tour-based
56329,878,2668,PostNL,conventional,tour-based
56329,2668,932,PostNL,conventional,tour-based
56346,433,2668,PostNL,conventional,tour-based
56346,2668,932,PostNL,conventional,tour-based
56417,661,1044,DHL,conventional,tour-based
56417,1044,1008,DHL,conventional,consolidated
56417,1008,936,DHL,conventional,tour-based
56426,127,2668,PostNL,conventional,tour-based
56426,2668,936,PostNL,conventional,tour-based
56433,148,2668,PostNL,conventional,tour-based
56433,2668,936,PostNL,conventional,tour-based
56434,42,2668,PostNL,conventional,tour-based
56434,2668,936,PostNL,conventional,tour-based
56489,609,2668,PostNL,conventional,tour-based
56489,2668,942,PostNL,conventional,tour-based
56496,677,1044,DHL,conventional,tour-based
56496,1044,1008,DHL,conventional,consolidated
56496,1008,943,DHL,conventional,tour-based
56513,407,2662,DHL,conventional,tour-based
56513,2662,1008,DHL,conventional,consolidated
56513,1008,943,DHL,conventional,tour-based
56518,506,4604,DPD,conventional,tour-based
56518,4604,943,DPD,conventional,tour-based
56550,878,2668,PostNL,conventional,tour-based
56550,2668,943,PostNL,conventional,tour-based
56560,610,2668,PostNL,conventional,tour-based
56560,2668,943,PostNL,conventional,tour-based
56617,464,2662,DHL,conventional,tour-based
56617,2662,1008,DHL,conventional,consolidated
56617,1008,945,DHL,conventional,tour-based
56633,1026,2668,PostNL,conventional,tour-based
56633,2668,945,PostNL,conventional,tour-based
56646,715,2662,DHL,conventional,tour-based
56646,2662,1008,DHL,conventional,consolidated
56646,1008,947,DHL,conventional,tour-based
56777,377,2668,PostNL,conventional,tour-based
56777,2668,950,PostNL,conventional,tour-based
56778,672,2668,PostNL,conventional,tour-based
56778,2668,950,PostNL,conventional,tour-based
56802,1062,1044,DHL,conventional,tour-based
56802,1044,1008,DHL,conventional,consolidated
56802,1008,951,DHL,conventional,tour-based
56803,738,2662,DHL,conventional,tour-based
56803,2662,1008,DHL,conventional,consolidated
56803,1008,951,DHL,conventional,tour-based
56821,610,2668,PostNL,conventional,tour-based
56821,2668,951,PostNL,conventional,tour-based
56822,251,2668,PostNL,conventional,tour-based
56822,2668,951,PostNL,conventional,tour-based
56833,349,2668,PostNL,conventional,tour-based
56833,2668,951,PostNL,conventional,tour-based
56871,990,4604,DPD,conventional,tour-based
56871,4604,952,DPD,conventional,tour-based
56874,539,5514,GLS,conventional,tour-based
56874,5514,952,GLS,conventional,tour-based
56893,469,2668,PostNL,conventional,tour-based
56893,2668,952,PostNL,conventional,tour-based
56905,112,1008,DHL,conventional,tour-based
56905,1008,953,DHL,conventional,tour-based
56909,411,2662,DHL,conventional,tour-based
56909,2662,1008,DHL,conventional,consolidated
56909,1008,953,DHL,conventional,tour-based
56915,695,4137,FedEx,conventional,tour-based
56915,4137,953,FedEx,conventional,tour-based
56929,842,2668,PostNL,conventional,tour-based
56929,2668,953,PostNL,conventional,tour-based
57013,658,2668,PostNL,conventional,tour-based
57013,2668,956,PostNL,conventional,tour-based
57028,69,3362,UPS,conventional,tour-based
57028,3362,956,UPS,conventional,tour-based
57069,402,2668,PostNL,conventional,tour-based
57069,2668,957,PostNL,conventional,tour-based
57071,729,2668,PostNL,conventional,tour-based
57071,2668,957,PostNL,conventional,tour-based
57086,543,3362,UPS,conventional,tour-based
57086,3362,957,UPS,conventional,tour-based
57124,543,3362,UPS,conventional,tour-based
57124,3362,958,UPS,conventional,tour-based
57145,253,2668,PostNL,conventional,tour-based
57145,2668,959,PostNL,conventional,tour-based
57150,668,2668,PostNL,conventional,tour-based
57150,2668,959,PostNL,conventional,tour-based
57157,124,2668,PostNL,conventional,tour-based
57157,2668,959,PostNL,conventional,tour-based
57171,925,3362,UPS,conventional,tour-based
57171,3362,959,UPS,conventional,tour-based
57178,143,1008,DHL,conventional,tour-based
57178,1008,960,DHL,conventional,tour-based
57194,198,2668,PostNL,conventional,tour-based
57194,2668,960,PostNL,conventional,tour-based
57249,639,2668,PostNL,conventional,tour-based
57249,2668,962,PostNL,conventional,tour-based
57356,30,2668,PostNL,conventional,tour-based
57356,2668,964,PostNL,conventional,tour-based
57365,659,2668,PostNL,conventional,tour-based
57365,2668,964,PostNL,conventional,tour-based
57395,269,4604,DPD,conventional,tour-based
57395,4604,965,DPD,conventional,tour-based
57413,540,3362,UPS,conventional,tour-based
57413,3362,965,UPS,conventional,tour-based
57450,472,2668,PostNL,conventional,tour-based
57450,2668,966,PostNL,conventional,tour-based
57488,1033,3362,UPS,conventional,tour-based
57488,3362,967,UPS,conventional,tour-based
57571,531,1044,DHL,conventional,tour-based
57571,1044,1008,DHL,conventional,consolidated
57571,1008,970,DHL,conventional,tour-based
57574,98,1008,DHL,conventional,tour-based
57574,1008,970,DHL,conventional,tour-based
57703,262,2668,PostNL,conventional,tour-based
57703,2668,973,PostNL,conventional,tour-based
57741,221,1008,DHL,conventional,tour-based
57741,1008,977,DHL,conventional,tour-based
57756,722,2668,PostNL,conventional,tour-based
57756,2668,977,PostNL,conventional,tour-based
57775,628,1044,DHL,conventional,tour-based
57775,1044,990,DHL,conventional,tour-based
57821,424,2662,DHL,conventional,tour-based
57821,2662,1044,DHL,conventional,consolidated
57821,1044,991,DHL,conventional,tour-based
57861,506,4137,FedEx,conventional,tour-based
57861,4137,991,FedEx,conventional,tour-based
57889,671,2668,PostNL,conventional,tour-based
57889,2668,991,PostNL,conventional,tour-based
57910,72,2668,PostNL,conventional,tour-based
57910,2668,991,PostNL,conventional,tour-based
57930,928,2668,PostNL,conventional,tour-based
57930,2668,991,PostNL,conventional,tour-based
57944,99,3362,UPS,conventional,tour-based
57944,3362,991,UPS,conventional,tour-based
58007,552,1044,DHL,conventional,tour-based
58007,1044,993,DHL,conventional,tour-based
58090,991,2668,PostNL,conventional,tour-based
58090,2668,998,PostNL,conventional,tour-based
58120,852,5514,GLS,conventional,tour-based
58120,5514,999,GLS,conventional,tour-based
58129,118,2668,PostNL,conventional,tour-based
58129,2668,999,PostNL,conventional,tour-based
58154,162,2668,PostNL,conventional,tour-based
58154,2668,1010,PostNL,conventional,tour-based
58211,641,1044,DHL,conventional,tour-based
58211,1044,1020,DHL,conventional,tour-based
58214,449,2662,DHL,conventional,tour-based
58214,2662,1044,DHL,conventional,consolidated
58214,1044,1020,DHL,conventional,tour-based
58322,440,2668,PostNL,conventional,tour-based
58322,2668,1021,PostNL,conventional,tour-based
58325,567,2668,PostNL,conventional,tour-based
58325,2668,1021,PostNL,conventional,tour-based
58341,363,3362,UPS,conventional,tour-based
58341,3362,1021,UPS,conventional,tour-based
58372,843,2668,PostNL,conventional,tour-based
58372,2668,1023,PostNL,conventional,tour-based
58459,824,2668,PostNL,conventional,tour-based
58459,2668,1026,PostNL,conventional,tour-based
58465,609,1044,DHL,conventional,tour-based
58465,1044,1027,DHL,conventional,tour-based
58474,927,2668,PostNL,conventional,tour-based
58474,2668,1027,PostNL,conventional,tour-based
58503,458,2668,PostNL,conventional,tour-based
58503,2668,1028,PostNL,conventional,tour-based
58575,158,1044,DHL,conventional,tour-based
58575,1044,1030,DHL,conventional,tour-based
58728,686,2668,PostNL,conventional,tour-based
58728,2668,1033,PostNL,conventional,tour-based
58752,267,2668,PostNL,conventional,tour-based
58752,2668,1033,PostNL,conventional,tour-based
58766,658,3362,UPS,conventional,tour-based
58766,3362,1033,UPS,conventional,tour-based
58791,189,1008,DHL,conventional,tour-based
58791,1008,1044,DHL,conventional,consolidated
58791,1044,1034,DHL,conventional,tour-based
58796,277,4604,DPD,conventional,tour-based
58796,4604,1034,DPD,conventional,tour-based
58804,485,5514,GLS,conventional,tour-based
58804,5514,1034,GLS,conventional,tour-based
59009,101,2668,PostNL,conventional,tour-based
59009,2668,1043,PostNL,conventional,tour-based
59039,883,5514,GLS,conventional,tour-based
59039,5514,1047,GLS,conventional,tour-based
59055,368,2668,PostNL,conventional,tour-based
59055,2668,1047,PostNL,conventional,tour-based
59096,519,1044,DHL,conventional,tour-based
59096,1044,1048,DHL,conventional,tour-based
59103,310,4604,DPD,conventional,tour-based
59103,4604,1048,DPD,conventional,tour-based
59152,142,2668,PostNL,conventional,tour-based
59152,2668,1048,PostNL,conventional,tour-based
59176,873,1008,DHL,conventional,tour-based
59176,1008,1044,DHL,conventional,consolidated
59176,1044,1049,DHL,conventional,tour-based
59205,10,5514,GLS,conventional,tour-based
59205,5514,1049,GLS,conventional,tour-based
59218,367,2668,PostNL,conventional,tour-based
59218,2668,1049,PostNL,conventional,tour-based
59248,425,2668,PostNL,conventional,tour-based
59248,2668,1049,PostNL,conventional,tour-based
59256,439,2668,PostNL,conventional,tour-based
59256,2668,1049,PostNL,conventional,tour-based
59285,42,4604,DPD,conventional,tour-based
59285,4604,1050,DPD,conventional,tour-based
59296,467,2668,PostNL,conventional,tour-based
59296,2668,1050,PostNL,conventional,tour-based
59298,270,2668,PostNL,conventional,tour-based
59298,2668,1050,PostNL,conventional,tour-based
59332,618,1008,DHL,conventional,tour-based
59332,1008,1044,DHL,conventional,consolidated
59332,1044,1051,DHL,conventional,tour-based
59344,615,4604,DPD,conventional,tour-based
59344,4604,1051,DPD,conventional,tour-based
59357,495,2668,PostNL,conventional,tour-based
59357,2668,1051,PostNL,conventional,tour-based
59393,925,3362,UPS,conventional,tour-based
59393,3362,1051,UPS,conventional,tour-based
59411,298,4604,DPD,conventional,tour-based
59411,4604,1052,DPD,conventional,tour-based
59430,274,2668,PostNL,conventional,tour-based
59430,2668,1052,PostNL,conventional,tour-based
59437,412,3362,UPS,conventional,tour-based
59437,3362,1052,UPS,conventional,tour-based
59450,675,1044,DHL,conventional,tour-based
59450,1044,1053,DHL,conventional,tour-based
59457,150,1008,DHL,conventional,tour-based
59457,1008,1044,DHL,conventional,consolidated
59457,1044,1053,DHL,conventional,tour-based
59532,197,1008,DHL,conventional,tour-based
59532,1008,1044,DHL,conventional,consolidated
59532,1044,1054,DHL,conventional,tour-based
